alert_date,product_id,category,regime,supplier,coverage_days,quantity,urgency,unit_cost,total_cost,substitutes_count,product_name,product_code,has_pending_order,pending_order_date,pending_expected_date,days_until_expected_arrival,risk_score
2019-12-27,20249,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0,SOT LONGO RENDA - S122,C1902,True,2019-12-27,2020-01-21,25,CRITICAL
2019-12-27,20381,VESTUARIO,fashion,CHIC CORAL,2.0,24,CRITICAL,0.0,0.0,0,CROPPED CREPE LISTRA - BRS1499A,C2467,True,2019-12-27,2020-01-31,35,CRITICAL
2019-12-27,20459,VESTUARIO,fashion,VALENTINA,1.0,24,CRITICAL,0.0,0.0,0,REGATA FOLHAGEM APLIC - BRS2000,C2421,True,2019-12-27,2020-01-31,35,CRITICAL
2019-12-27,20738,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,VESTIDO VISCO TIEDIE - BRS1778,C1914,True,2019-12-27,2020-01-21,25,CRITICAL
2019-12-27,21805,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,0.0,0.0,5,MAIO ENGANA OMBRO - 2150,C1019,True,2019-12-27,2020-01-21,25,CRITICAL
2019-12-27,22223,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,5,SHORT DOLL REG MINI CORACAO - 4006-21,C2107,True,2019-12-27,2020-01-21,25,CRITICAL
2019-12-27,22939,LINHA NOITE,commodity,LU MODAS,2.0,108,CRITICAL,0.0,0.0,0,SHORT DOLL PIMENTA - ALINE-12,C2245,True,2019-12-27,2020-01-16,20,CRITICAL
2019-12-27,24927,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0,BLAZER CORTE LASER - BRS0714,01.44.9,True,2019-12-27,2020-01-16,20,CRITICAL
2019-12-27,26380,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0,TOP CROPET BASICO PA - 704B6025,C951,True,2019-12-27,2020-01-16,20,CRITICAL
2019-12-27,26760,MODA PRAIA,commodity,CLASS,7.0,108,CRITICAL,0.0,0.0,0,TOP PU BOLHA EST - AR4517E,01.18.123,True,2019-12-27,2020-01-16,20,HIGH
2019-12-27,28830,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,13.14,1419.12,0,SOT BS RENDA LT/DRAP-401004,01.70.07,True,2019-12-27,2020-01-16,20,CRITICAL
2019-12-27,31831,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0,PINGENTE 59 - PIN59-036,C1553,True,2019-12-27,2020-01-31,35,CRITICAL
2019-12-27,31905,LINHA NOITE,seasonal,SENSARE,3.0,204,CRITICAL,0.0,0.0,5,SHORT DOLL REG ABERTO FLOR - 13046R,C2297,True,2019-12-27,2020-01-26,30,CRITICAL
2019-12-27,32086,UNDERWARE,commodity,DIRA,5.0,108,CRITICAL,0.0,0.0,5,CALCA RENDA MENOR - C135,C2363,True,2019-12-27,2020-01-26,30,CRITICAL
2019-12-27,32280,UNDERWARE,commodity,DESEJO DE USAR,1.0,108,CRITICAL,0.0,0.0,0,SOUTIEN LIFT LISO - RENDA - CV001-4,C2231,True,2019-12-27,2020-01-31,35,CRITICAL
2019-12-27,33362,LINHA NOITE,commodity,CORPO SENSUAL,4.0,108,CRITICAL,0.0,0.0,0,SHORT DOLL LOVE - 115-6,C2277,True,2019-12-27,2020-01-31,35,CRITICAL
2019-12-27,33974,VESTUARIO,fashion,EXINIA,3.0,24,CRITICAL,0.0,0.0,0,CALCA PANTALONA NERVURA - BRS1837,C2123,True,2019-12-27,2020-01-21,25,CRITICAL
2019-12-28,1018,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,26.28,2838.24,0,MODELADOR BOJO- 1601,01.03.04,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,2088,UNDERWARE,commodity,MASH,5.0,108,CRITICAL,7.88,851.04,5,CUECA BOXER MASH - 170.26,02.02.05,True,2019-12-28,2020-01-27,30,CRITICAL
2019-12-28,2328,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,9.87,1065.96,0,SOUTIEN REGATA COM BOJO - 110181,01.01.02,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,2437,UNDERWARE,commodity,ZEE RUCCI,3.0,108,CRITICAL,12.24,1321.92,5,TOP COM BOJO-ZR0004,01.39.4,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,6722,UNDERWARE,commodity,TRIFIL,1.0,108,CRITICAL,8.15,880.2,5,MEIA CALÇA  OPACA FIO 40 - W06345,01.04.13,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,7373,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,5.7,615.6,5,TANGA LASER-ZR0015,01.59.22,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,8128,MODA PRAIA,commodity,CLASS,6.0,108,CRITICAL,13.16,1421.28,5,CALCA BOMBOM LISA - 705B0619,01.19.92,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,9699,MODA PRAIA,commodity,RIVANNA,4.0,108,CRITICAL,20.93,2260.44,0,CALCA BOMBOM ALTA - 1709,01.19.72,True,2019-12-28,2020-01-22,25,CRITICAL
2019-12-28,12792,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,5,TOP DRAPEADO LISO TG - 704B2068,C192,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,13274,MODA PRAIA,seasonal,RIVANNA,2.0,204,CRITICAL,23.73,4840.92,5,CALCA RETRO - 1855,01.19.101,True,2019-12-28,2020-01-22,25,CRITICAL
2019-12-28,13965,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0,CROPET BOJO BOLHA - 401048,C213,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,14850,MODA PRAIA,commodity,CLASS,7.0,108,CRITICAL,13.16,1421.28,5,CALCA BOMBOM LISA - 705B0619,01.19.92,True,2019-12-28,2020-01-17,20,HIGH
2019-12-28,14961,VESTUARIO,fashion,CHEERS,2.0,24,CRITICAL,0.0,0.0,0,CROPPED BOLSO - BRS1814,C1960,True,2019-12-28,2020-01-27,30,CRITICAL
2019-12-28,15051,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0,SOT BS MEIA RENDA - S108,C1804,True,2019-12-28,2020-01-22,25,CRITICAL
2019-12-28,16028,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0,CALCA FIO AMAR COR EST - ARC4062E,C184,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,16091,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0,MAIO BOJO BOLHA ESTAMPADO - 709B4546,C195,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,16128,MODA PRAIA,commodity,RIVANNA,4.0,108,CRITICAL,20.93,2260.44,0,CALCA BOMBOM ALTA - 1709,01.19.72,True,2019-12-28,2020-01-22,25,CRITICAL
2019-12-28,16143,MODA PRAIA,commodity,RIVANNA,4.0,108,CRITICAL,20.93,2260.44,0,CALCA BOMBOM ALTA - 1709,01.19.72,True,2019-12-28,2020-01-22,25,CRITICAL
2019-12-28,17108,VESTUARIO,fashion,ANANY,1.0,24,CRITICAL,0.0,0.0,0,REGATA BORDADO VERTICAL - BRS1852,C2166,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,18562,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,2,MACACAO ALC GEO FOLHAGEM - BRS1968,C2377,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,20782,VESTUARIO,fashion,WANABEE,2.0,24,CRITICAL,0.0,0.0,0,BLUSA GOTA FAIXA - BRS1786,C1922,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,21109,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,0.0,0.0,0,SOUTIEN ADESIVO CORDINHA - ZR0067,C1980,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,21139,VESTUARIO,fashion,MARIA XIQUE,1.0,24,CRITICAL,0.0,0.0,0,BLUSA LISTRA FOLHAS - BRS2018,C2439,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,22162,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0,REGATA AMARRAR CROCHE - BRS1987,C2396,True,2019-12-28,2020-01-27,30,CRITICAL
2019-12-28,22903,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,5,BLUSA MC CAPIM DOURADO - BRS1901,C2239,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,26762,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,0,TOP CORT REM PONTA ALTA - AR4062PA,C190,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,26949,UNDERWARE,commodity,DIVA DONNA,4.0,108,CRITICAL,3.45,372.6,5,BIQUINI MENOR COTTON RENDA - 5226,00.00.68,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,28781,MODA PRAIA,seasonal,RIVANNA,5.0,204,CRITICAL,25.83,5269.32,0,TOP REM BABADO - 1727,01.18.81,True,2019-12-28,2020-01-22,25,CRITICAL
2019-12-28,30568,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,0.0,0.0,0,BERMUDA MODELADORA RENDA- 340456,01.60.06,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,30570,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,0.0,0.0,0,BERMUDA MODELADORA RENDA- 340456,01.60.06,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,30643,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,13.2,1425.6,5,SOUTIEN AMAMENTAR POA - 310383,01.01.85,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,30903,UNDERWARE,commodity,DIVA DONNA,3.0,108,CRITICAL,3.45,372.6,5,FIO DUPLO COTTON - 5220,01.02.75,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,31768,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0,PINGENTE 99 - PIN99-008,C1467,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,31783,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0,PINGENTE 79 - PIN79-010,C1490,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,31860,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0,PINGENTE 59 - PIN59-006,C1523,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,32814,UNDERWARE,commodity,DESEJO DE USAR,2.0,108,CRITICAL,0.0,0.0,0,CALECON RENDA ARVORE - DUR0006,C2029,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,33325,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,5,CAMISETAO MULTI DOG - 12014,C2254,True,2019-12-28,2020-01-27,30,CRITICAL
2019-12-28,33638,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,1.0,108,CRITICAL,0.0,0.0,0,SHORT DOLL REG FOLHAGEM - 131182,C2250,True,2019-12-28,2020-01-22,25,CRITICAL
2019-12-28,34068,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,5,CAL BOMBOM MODAL LISTRA - 3258,C2310,True,2019-12-28,2020-01-17,20,CRITICAL
2019-12-28,34511,LINHA NOITE,seasonal,SENSARE,2.0,204,CRITICAL,0.0,0.0,5,SHORT DOLL ALC SLEEP - 13031,C2146,True,2019-12-28,2020-01-27,30,CRITICAL
2019-12-28,34529,LINHA NOITE,seasonal,REISUL,5.0,204,CRITICAL,0.0,0.0,0,SHORT DOLL REG GATINHO - RS066,C2289,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-28,34663,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0,PINGENTE 69 - PIN69-001,C1456,True,2019-12-28,2020-02-01,35,CRITICAL
2019-12-29,896,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,5.48,591.84,5,CAL FD RENDA - 502412,01.02.22,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,3100,UNDERWARE,commodity,VI LINGERIE,5.0,108,CRITICAL,0.0,0.0,5,SOUTIEN SUSTENTAÇÃO S/ BOJO- 311324,C198,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,4340,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,5,CALCA FIO AMAR COR LISA - 705B0394,01.19.121,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,8751,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,4.55,491.4,5,TANGA DRAPE MICROFIBRA-5110,01.59.15,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,8979,UNDERWARE,commodity,VI LINGERIE,4.0,108,CRITICAL,20.6,2224.8,0,SOUTIEN PLUS SIZE BASE - 110418,01.70.17,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,12329,MODA PRAIA,seasonal,RIVANNA,2.0,204,CRITICAL,23.73,4840.92,5,CALCA RETRO - 1855,01.19.101,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,13858,VESTUARIO,fashion,BRAS,2.0,24,CRITICAL,0.0,0.0,0,COLETE MATELASSE ANANY - BRS0801,C86,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,13886,MODA PRAIA,seasonal,RIVANNA,3.0,204,CRITICAL,0.0,0.0,0,CROPET MANGA LONGA -   2057,C160,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,14995,VESTUARIO,fashion,KEJ,1.0,24,CRITICAL,0.0,0.0,0,CALCA PANT FOLHAGEM ONCA - BRS1835,C2121,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,15057,UNDERWARE,commodity,FEMINIS,5.0,108,CRITICAL,0.0,0.0,0,SOT BS MEIA RENDA - S108,C1804,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,15063,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0,SOT PU MEIA RENDA - S109,C1805,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,15086,UNDERWARE,commodity,FEMINIS,5.0,108,CRITICAL,0.0,0.0,5,CAL FD RENDA - C122,C1807,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,16131,MODA PRAIA,commodity,RIVANNA,3.0,108,CRITICAL,20.93,2260.44,0,CALCA BOMBOM ALTA - 1709,01.19.72,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,16206,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0,MAIO STRAPPY - 2081,C1020,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,18051,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,5,CALCA FD FECHADA RENDA - ARC5B370,C178,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,19321,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,0.0,0.0,0,TOP REMOVIVEL LEVE - RI201903,C2155,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,20302,UNDERWARE,commodity,BELEZA ORIGINAL,1.0,108,CRITICAL,0.0,0.0,5,CALCINHA ELASTICO COTTON ESTAMAP - 58-1,C1212,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,20764,VESTUARIO,fashion,SALOPP,2.0,24,CRITICAL,0.0,0.0,0,BLUSA CIGANINHA LESIE - BRS1783,C1919,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,21184,VESTUARIO,fashion,EXINIA,3.0,24,CRITICAL,0.0,0.0,5,REGATA ALC TIE DIE - BRS2001,C2427,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,22759,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,0.0,0.0,5,SOUT. AMAMENTA S/ COSTURA - ZR0059,C1159,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,22964,VESTUARIO,fashion,SALOPP,1.0,24,CRITICAL,0.0,0.0,0,CALCA AMARRAR BOLSO - BRS1748,C1858,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,24016,LINHA NOITE,seasonal,CENSATO,1.0,204,CRITICAL,0.0,0.0,0,PIJAMA CST MASCULINO - NTC191,C436,True,2019-12-29,2020-01-28,30,CRITICAL
2019-12-29,24457,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,5,PIJAMA MOLETINHO COFFEE - 14032,C1661,True,2019-12-29,2020-01-28,30,CRITICAL
2019-12-29,26742,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0,TOP TG PONTA BAIXA EST - 6014,C947,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,27916,UNDERWARE,commodity,ISABELLE LINGERIE,1.0,108,CRITICAL,0.0,0.0,0,TOP NADADOR ALGODAO - 5319,C544,True,2019-12-29,2020-01-28,30,CRITICAL
2019-12-29,28916,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,11.65,1258.2,0,CALCA FIO AMAR LISO - 705B0628,01.19.97,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,28933,UNDERWARE,commodity,CLASS,5.0,108,CRITICAL,0.0,0.0,5,CALECON RENDA PA - 502443,01.02.53,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,30118,VESTUARIO,fashion,FAVAROS,1.0,24,CRITICAL,0.0,0.0,0,REGATA ALÇA DIF - BRS1590,C1449,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,31073,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0,CAMISETA ARCO IRIS - BRS1833,C1979,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,32339,UNDERWARE,commodity,TRIFIL,1.0,108,CRITICAL,0.0,0.0,0,SOUTIEN DAILY SUPORT - C01689,C2345,True,2019-12-29,2020-01-18,20,CRITICAL
2019-12-29,32777,EROTICA,commodity,DESEJO DE USAR,1.0,108,CRITICAL,0.0,0.0,0,ESPARTILHO ILHOS MEIA - DUR0001,C2010,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,33326,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,4,CAMISETAO MULTI DOG - 12014,C2254,True,2019-12-29,2020-01-28,30,CRITICAL
2019-12-29,33760,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,CALCA PANTALONA NERVURA - BRS1837,C2123,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,33768,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0,CALCA PANTALONA NERVURA - BRS1837,C2123,True,2019-12-29,2020-01-23,25,CRITICAL
2019-12-29,33922,VESTUARIO,fashion,AQUA DOCE,1.0,24,CRITICAL,0.0,0.0,0,SHORT SUEDINE FIVELA - BRS2009,C2435,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,34412,VESTUARIO,fashion,BIOTIPO,1.0,24,CRITICAL,0.0,0.0,0,SHORT JEANS CONFORT - BRS1822,C1968,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,34544,LINHA NOITE,seasonal,REISUL,4.0,204,CRITICAL,0.0,0.0,5,SHORT DOLL ALC POA RENDA - RS078,C2292,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-29,34573,BIJU / JOIAS,fashion,AMOR BIJU,2.0,24,CRITICAL,0.0,0.0,0,PULSEIRA AJUSTAVEL P1 - JB0063,C2105,True,2019-12-29,2020-02-02,35,CRITICAL
2019-12-30,5,UNDERWARE,commodity,TRIFIL,3.0,108,CRITICAL,5.93,640.44,5,FAIXA CANELADA -C03798,01.01.15,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,431,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,3.02,326.16,5,CALCINHA ALGODAO - 5122,01.02.17,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,885,UNDERWARE,commodity,MASH,2.0,108,CRITICAL,11.86,1280.88,4,KIT SLIP 3 UN - 010.04,02.02.07,True,2019-12-30,2020-01-29,30,CRITICAL
2019-12-30,4588,MODA PRAIA,commodity,CLASS,4.0,108,CRITICAL,11.65,1258.2,0,CALCA BIQ AMAR LISO - 705B0626,01.19.96,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,5640,UNDERWARE,commodity,CLASS,5.0,108,CRITICAL,16.43,1774.44,5,SOT SILICONE COSTAS-401503,01.01.79,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,5786,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,6.7,723.6,5,TOP SEM BOJO-ZR0003,01.39.3,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,6305,UNDERWARE,commodity,DIVA DONNA,3.0,108,CRITICAL,3.02,326.16,5,CALCINHA ALGODAO - 5122,01.02.17,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,6306,UNDERWARE,commodity,DIVA DONNA,6.0,108,CRITICAL,3.02,326.16,5,CALCINHA ALGODAO - 5122,01.02.17,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,6675,UNDERWARE,commodity,CLASS,7.0,108,CRITICAL,0.0,0.0,5,CALECON RENDA PA - 502443,01.02.53,True,2019-12-30,2020-01-19,20,HIGH
2019-12-30,7379,UNDERWARE,commodity,ZEE RUCCI,4.0,108,CRITICAL,5.19,560.52,0,CALCINHA FIO LASER-ZR0016,01.59.23,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,8742,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,4.55,491.4,5,TANGA DRAPE MICROFIBRA-5110,01.59.15,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,11639,MODA PRAIA,seasonal,RIVANNA,3.0,204,CRITICAL,0.0,0.0,0,CALCA FD STRAPPY - 1977,01.19.109,True,2019-12-30,2020-01-24,25,CRITICAL
2019-12-30,11642,MODA PRAIA,commodity,RIVANNA,6.0,108,CRITICAL,0.0,0.0,5,CALCA SHORT ALTO - 1702,01.19.110,True,2019-12-30,2020-01-24,25,CRITICAL
2019-12-30,14939,UNDERWARE,commodity,FEMINIS,7.0,108,CRITICAL,0.0,0.0,5,SOT BS FULL RENDA - S118,C1803,True,2019-12-30,2020-01-24,25,HIGH
2019-12-30,15053,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0,SOT BS MEIA RENDA - S108,C1804,True,2019-12-30,2020-01-24,25,CRITICAL
2019-12-30,15268,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0,CALCA FIO AMAR COR REL - 705B0379,01.19.112,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,15406,MODA PRAIA,commodity,RIVANNA,3.0,108,CRITICAL,0.0,0.0,0,TOP REM BASE - 1711N,01.18.130,True,2019-12-30,2020-01-24,25,CRITICAL
2019-12-30,16107,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0,TOP DRAPEADO LISO TG - 704B2068,C192,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,16187,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,0.0,0.0,0,MAIO REM DRAPE - 1775,01.20.49,True,2019-12-30,2020-01-24,25,CRITICAL
2019-12-30,16987,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,5,TOP BOJO SIMPLES GG - ARCESP,C196,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,17404,VESTUARIO,fashion,FAVORITAS,2.0,24,CRITICAL,0.0,0.0,0,REGATA NADADOR MINI FLORAL - BRS1114,C634,True,2019-12-30,2020-02-03,35,CRITICAL
2019-12-30,19015,VESTUARIO,fashion,HOLIN STONE,2.0,24,CRITICAL,0.0,0.0,0,CROPPED BOTAO MANGA - BRS1808,C1954,True,2019-12-30,2020-02-03,35,CRITICAL
2019-12-30,20110,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,5,TOP CORT REM PONTA ALTA - AR4062PA,C190,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,20262,UNDERWARE,commodity,TOP CAT,1.0,108,CRITICAL,0.0,0.0,0,SOT JUV BS BOJO - S398,C1905,True,2019-12-30,2020-01-29,30,CRITICAL
2019-12-30,20624,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0,CALÇA POLIAMIDA - BRS1500,C1345,True,2019-12-30,2020-01-29,30,CRITICAL
2019-12-30,20915,VESTUARIO,fashion,EXINIA,2.0,24,CRITICAL,0.0,0.0,0,REGATA ALC TIE DIE - BRS2001,C2427,True,2019-12-30,2020-01-24,25,CRITICAL
2019-12-30,21218,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0,SAIA LONGA SAMANTA - BRS2012,C2448,True,2019-12-30,2020-02-03,35,CRITICAL
2019-12-30,21315,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,5,TOP DRAPEADO LISO - 704B6005,C191,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,21802,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0,TOP CROPET STRAP - ARC4B2012,C187,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,21820,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,0,CALCA FIO AMAR COR PA - ARC4062PA,C185,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,22116,VESTUARIO,fashion,CHIC CORAL,1.0,24,CRITICAL,0.0,0.0,0,SHORT CINTO ENCAPADO - BRS1979,C2388,True,2019-12-30,2020-02-03,35,CRITICAL
2019-12-30,22600,VESTUARIO,fashion,BIOTIPO,1.0,24,CRITICAL,0.0,0.0,0,CALÇA SKINNY BASICA - BRS1742,C1852,True,2019-12-30,2020-02-03,35,CRITICAL
2019-12-30,23093,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,0.0,0.0,5,SOUTIEN SUSTENTACAO - 311614,C1839,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,24806,UNDERWARE,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,5,SOT LONGO NORMAL - 402519,01.01.73,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,26383,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0,TOP CROPET BASICO PA - 704B6025,C951,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,26732,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0,TOP TG PONTA BAIXA EST - 6014,C947,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,26738,MODA PRAIA,commodity,CLASS,6.0,108,CRITICAL,0.0,0.0,5,TOP TG PONTA BAIXA EST - 6014,C947,True,2019-12-30,2020-01-19,20,CRITICAL
2019-12-30,26759,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0,TOP PU BOLHA EST - AR4517E,01.18.123,True,2019-12-30,2020-01-19,20,CRITICAL
